Hotel ID,Review ID,Score,Hotel_ID_Encoded
12_22,6065,9.6,46
12_22,62,9.2,46
12_22,4190,9.6,46
12_22,11464,10.0,46
12_22,13320,9.2,46
12_22,1530,10.0,46
12_22,12474,8.4,46
12_22,13606,10.0,46
12_22,2559,10.0,46
12_22,8410,10.0,46
12_22,12583,10.0,46
12_22,2786,9.2,46
12_22,7789,9.2,46
12_22,13392,9.6,46
12_22,1231,8.4,46
12_22,12930,10.0,46
12_22,11457,10.0,46
12_22,4526,10.0,46
12_22,8424,9.2,46
12_22,11603,9.2,46
12_22,6910,10.0,46
12_22,4881,10.0,46
12_22,10689,9.6,46
12_22,2594,9.2,46
12_22,13588,10.0,46
12_22,10467,9.2,46
12_22,13620,9.6,46
12_22,13320,10.0,46
12_22,2071,9.2,46
12_22,4471,10.0,46
12_22,1045,10.0,46
12_22,11781,10.0,46
12_22,3642,9.2,46
12_22,13396,10.0,46
12_22,10411,9.2,46
12_22,3952,10.0,46
12_22,12626,10.0,46
12_22,2198,7.2,46
12_22,13691,7.6,46
12_22,11692,10.0,46
12_22,8124,10.0,46
12_22,10196,8.8,46
12_22,12408,9.6,46
12_22,1477,9.6,46
12_22,12123,9.2,46
12_22,13491,10.0,46
12_22,7479,10.0,46
12_22,3642,10.0,46
12_22,11481,10.0,46
12_22,12427,10.0,46
12_22,13306,10.0,46
12_22,11100,9.6,46
12_22,10077,10.0,46
12_22,8862,9.2,46
12_22,583,8.4,46
12_22,8867,10.0,46
12_22,6124,8.0,46
12_22,13672,10.0,46
12_22,13493,6.8,46
12_22,13432,9.2,46
12_22,7759,10.0,46
12_22,6909,8.4,46
12_22,2194,8.4,46
12_22,10752,8.8,46
12_22,6116,10.0,46
12_22,10554,10.0,46
12_22,7935,10.0,46
12_22,1485,8.8,46
12_22,10418,9.2,46
12_22,6926,9.2,46
12_22,942,9.6,46
12_22,5037,9.6,46
12_22,3612,10.0,46
12_22,4088,10.0,46
12_22,6602,10.0,46
12_22,9258,10.0,46
12_22,13137,10.0,46
12_22,10041,10.0,46
12_22,6579,10.0,46
12_22,6579,9.2,46
12_22,9133,9.2,46
12_22,6602,10.0,46
12_22,10564,10.0,46
12_22,9135,10.0,46
12_22,4920,9.2,46
12_22,9446,10.0,46
12_22,6602,9.6,46
12_22,8826,10.0,46
12_22,9615,7.2,46
12_22,8606,10.0,46
12_22,10709,8.4,46
12_22,12094,10.0,46
12_22,1184,10.0,46
12_22,504,10.0,46
12_22,8457,10.0,46
12_22,9511,10.0,46
12_22,13467,8.8,46
12_22,11469,9.2,46
12_22,13603,7.6,46
12_24,3256,10.0,47
12_24,468,10.0,47
12_24,3255,9.6,47
12_24,6761,10.0,47
12_24,9462,10.0,47
12_24,9246,8.8,47
12_24,485,10.0,47
12_24,3081,7.6,47
12_24,10484,8.8,47
12_24,3812,6.8,47
12_24,10748,8.0,47
12_24,4001,7.2,47
12_24,6908,6.8,47
12_28,4433,10.0,48
12_29,9050,10.0,49
12_30,4331,10.0,51
12_30,3568,10.0,51
12_30,1296,10.0,51
12_30,5486,8.8,51
12_30,9588,9.2,51
12_30,7118,10.0,51
12_30,5527,9.6,51
12_30,12242,10.0,51
12_30,6602,10.0,51
12_30,9874,7.6,51
12_30,9353,9.2,51
12_30,6693,10.0,51
12_30,6100,9.2,51
12_30,431,8.8,51
12_30,844,9.6,51
12_30,4748,10.0,51
12_30,5796,8.4,51
12_30,10261,8.0,51
12_30,11650,8.8,51
12_30,6308,10.0,51
12_30,5625,8.4,51
12_30,1078,10.0,51
12_30,799,6.8,51
12_30,264,9.6,51
12_30,7378,10.0,51
13_3,9580,10.0,68
13_3,7380,8.0,68
13_3,6098,9.6,68
13_3,380,10.0,68
13_3,384,10.0,68
13_3,4198,9.6,68
13_5,1927,8.0,70
13_5,13651,8.4,70
13_5,7767,8.4,70
13_5,5075,10.0,70
13_5,1065,10.0,70
13_6,10781,10.0,71
13_6,8892,10.0,71
13_6,1204,7.2,71
13_6,12275,10.0,71
13_6,9801,9.6,71
13_6,12990,10.0,71
13_6,8278,10.0,71
13_6,5108,8.8,71
13_6,10804,10.0,71
13_6,1540,10.0,71
13_6,12382,10.0,71
13_6,868,10.0,71
13_6,4465,10.0,71
13_6,11985,10.0,71
13_6,10377,10.0,71
13_6,7486,10.0,71
13_6,10285,9.6,71
13_6,12644,10.0,71
13_6,12644,10.0,71
13_6,1500,10.0,71
13_6,12506,9.6,71
13_6,10319,8.8,71
13_6,11083,10.0,71
13_6,10798,8.0,71
13_6,12913,9.6,71
13_6,10251,9.6,71
13_6,2570,10.0,71
13_6,11640,10.0,71
13_6,13053,10.0,71
13_6,5277,10.0,71
13_6,5113,9.2,71
13_6,11967,10.0,71
13_6,11958,10.0,71
13_6,293,10.0,71
13_6,6101,8.8,71
13_6,1610,8.4,71
13_6,9778,8.8,71
13_6,9618,6.4,71
13_6,5061,10.0,71
13_6,2868,8.8,71
13_6,12270,10.0,71
13_6,12668,8.0,71
13_6,12668,8.0,71
13_6,7615,9.2,71
13_6,2121,10.0,71
13_6,381,10.0,71
13_6,5828,10.0,71
13_6,2868,8.8,71
13_6,291,10.0,71
13_6,5844,9.6,71
13_6,7302,10.0,71
13_6,635,9.2,71
13_6,7050,10.0,71
13_6,12962,10.0,71
13_6,210,10.0,71
13_6,8373,10.0,71
13_6,2275,10.0,71
13_6,11134,9.6,71
13_6,10268,10.0,71
13_6,2121,7.6,71
13_6,8131,10.0,71
13_6,2985,9.6,71
13_6,6872,10.0,71
13_6,11002,10.0,71
13_6,1270,8.0,71
13_6,11846,10.0,71
13_6,4002,10.0,71
13_6,4149,10.0,71
13_6,347,9.2,71
13_6,10671,10.0,71
13_6,10510,9.6,71
13_6,2292,8.0,71
13_6,10622,10.0,71
13_6,340,10.0,71
13_6,1623,10.0,71
13_6,8328,10.0,71
13_6,9260,8.0,71
13_6,4008,9.2,71
13_6,4366,8.4,71
13_6,4525,10.0,71
13_6,9878,8.4,71
13_6,7496,10.0,71
13_6,9319,10.0,71
13_6,7552,8.4,71
13_6,2264,9.6,71
13_6,4387,7.2,71
13_6,4663,8.8,71
13_6,1257,10.0,71
13_7,7207,9.6,72
13_7,7426,9.2,72
13_7,1606,8.0,72
13_7,9072,8.4,72
13_7,13382,10.0,72
13_7,3650,9.2,72
13_7,4190,8.8,72
13_7,904,9.2,72
13_8,1900,10.0,73
13_8,2431,10.0,73
13_8,620,9.6,73
13_8,160,10.0,73
13_8,170,10.0,73
13_8,8106,8.8,73
13_8,7873,8.4,73
13_8,2432,10.0,73
13_8,6777,10.0,73
13_8,8438,10.0,73
13_8,5877,10.0,73
13_8,8319,8.0,73
13_8,3144,8.0,73
13_8,8319,8.0,73
13_8,2520,10.0,73
13_8,3542,8.8,73
13_8,10845,10.0,73
13_8,2428,10.0,73
13_8,6056,9.6,73
13_8,7680,10.0,73
13_8,3137,10.0,73
13_8,9885,9.6,73
13_8,5930,10.0,73
13_8,8117,10.0,73
13_8,1817,9.2,73
13_8,1256,10.0,73
13_8,9811,9.6,73
13_8,10668,8.8,73
13_8,3579,8.4,73
13_8,3578,8.8,73
13_8,6889,9.2,73
13_8,5083,8.0,73
13_8,3376,10.0,73
13_8,2218,9.6,73
13_8,6349,8.0,73
13_8,9494,10.0,73
13_8,4625,9.6,73
13_8,2943,9.6,73
13_8,569,9.2,73
13_8,1170,8.8,73
13_8,2106,10.0,73
13_8,9703,10.0,73
13_8,6727,9.6,73
13_8,6412,10.0,73
13_8,5240,6.8,73
13_8,1753,10.0,73
13_8,8115,10.0,73
13_8,8045,10.0,73
13_8,13121,8.8,73
13_8,6734,10.0,73
13_8,9819,8.4,73
13_8,9818,10.0,73
13_8,3529,10.0,73
13_8,8515,7.6,73
13_8,9189,10.0,73
13_8,5894,7.6,73
13_8,5259,6.8,73
13_8,13383,9.6,73
13_8,8495,10.0,73
13_8,5003,8.4,73
13_8,4065,9.6,73
13_8,4017,9.6,73
13_8,6102,9.6,73
13_8,9034,9.2,73
13_8,1633,10.0,73
13_8,2179,10.0,73
13_8,7739,10.0,73
13_8,2263,9.6,73
13_8,7192,10.0,73
13_8,9954,9.6,73
13_8,6304,10.0,73
13_8,1100,10.0,73
13_8,7622,10.0,73
13_8,1349,8.4,73
13_8,9034,8.8,73
13_8,5489,10.0,73
13_8,9889,9.2,73
13_8,7554,10.0,73
13_8,9492,9.6,73
13_8,8302,10.0,73
13_8,4066,9.2,73
13_8,9365,10.0,73
13_8,7084,10.0,73
13_8,1773,8.0,73
13_8,4726,7.2,73
13_8,12042,10.0,73
13_8,9116,10.0,73
13_8,11273,9.6,73
13_8,997,9.6,73
13_8,742,8.0,73
13_8,7868,8.0,73
13_8,1209,6.8,73
13_8,3678,9.6,73
13_8,1011,10.0,73
13_8,4602,8.4,73
13_8,6813,8.0,73
13_8,1609,10.0,73
13_8,4303,10.0,73
13_8,4161,10.0,73
13_8,924,10.0,73
13_8,743,10.0,73
13_8,9930,8.4,73
13_8,9115,9.6,73
13_8,6457,10.0,73
13_8,11616,10.0,73
13_8,11811,9.2,73
13_8,10096,10.0,73
13_8,7075,10.0,73
13_8,3354,6.8,73
13_8,4119,9.6,73
13_8,6550,10.0,73
13_8,10547,9.2,73
13_8,339,9.2,73
13_8,3548,10.0,73
13_8,696,9.6,73
13_8,12862,10.0,73
13_8,7309,10.0,73
13_8,13049,10.0,73
13_8,279,8.8,73
13_8,1206,9.2,73
13_8,1236,7.2,73
13_8,1206,9.6,73
13_8,9104,10.0,73
13_8,9476,9.6,73
13_8,7105,10.0,73
13_8,12674,9.2,73
13_8,5938,8.4,73
13_8,2986,10.0,73
13_8,2956,8.8,73
13_8,1994,9.2,73
13_8,4385,10.0,73
13_8,3130,9.2,73
13_8,5043,8.8,73
13_8,9386,9.6,73
13_8,7599,10.0,73
13_8,9460,8.8,73
13_8,113,10.0,73
13_8,6880,7.2,73
13_8,4298,10.0,73
13_8,9069,9.2,73
13_8,7271,9.2,73
13_8,409,9.6,73
13_8,3009,9.6,73
13_8,9068,10.0,73
13_8,2168,10.0,73
13_8,12714,8.4,73
13_8,4477,10.0,73
13_8,2631,9.6,73
13_8,3590,9.6,73
13_8,2255,10.0,73
13_8,669,10.0,73
13_8,2155,9.2,73
13_8,2252,8.0,73
13_8,3247,9.6,73
13_8,8014,10.0,73
13_8,1498,8.4,73
13_8,5383,9.6,73
13_8,5149,7.2,73
13_8,8612,9.2,73
13_8,1459,9.2,73
13_8,10512,8.8,73
13_8,8705,8.8,73
13_8,2025,10.0,73
13_8,10420,7.2,73
13_8,3209,6.4,73
13_8,8340,9.6,73
13_8,7863,9.2,73
13_8,5112,9.6,73
13_8,1759,7.2,73
13_8,1298,10.0,73
13_8,10755,9.6,73
13_8,896,10.0,73
13_8,2689,9.2,73
13_8,10617,10.0,73
13_8,10318,10.0,73
13_8,13073,10.0,73
13_8,4224,10.0,73
13_8,12993,8.0,73
13_8,10254,10.0,73
13_8,7857,9.6,73
13_8,5943,10.0,73
13_8,10396,10.0,73
13_8,1465,8.0,73
13_8,10298,10.0,73
13_8,10941,10.0,73
13_8,13385,10.0,73
13_8,5359,9.6,73
13_8,9493,10.0,73
13_8,12801,9.6,73
13_8,804,9.2,73
13_8,9586,9.6,73
13_8,4800,9.6,73
13_8,3016,10.0,73
13_8,1963,10.0,73
13_8,12083,9.6,73
13_8,5744,9.6,73
13_8,4924,9.6,73
13_8,9478,8.0,73
13_8,12218,9.6,73
13_8,9050,10.0,73
13_8,9178,8.8,73
13_8,9049,10.0,73
13_8,5214,8.4,73
13_8,1308,8.4,73
13_8,821,10.0,73
13_8,9202,9.6,73
13_8,6099,10.0,73
13_8,9201,9.6,73
13_8,13200,10.0,73
13_8,2145,10.0,73
13_8,9212,10.0,73
13_8,6602,8.0,73
13_8,1946,10.0,73
13_8,699,10.0,73
13_8,809,9.6,73
13_8,2933,10.0,73
13_8,382,9.2,73
13_8,5485,10.0,73
13_8,9448,8.8,73
13_8,9034,8.8,73
13_8,4657,8.8,73
13_8,7668,10.0,73
13_8,4262,8.8,73
13_8,10572,10.0,73
13_8,8231,9.6,73
13_8,1970,9.6,73
13_8,7315,9.2,73
13_8,6491,9.2,73
13_8,360,10.0,73
13_9,9462,10.0,74
13_9,3256,10.0,74
13_9,468,10.0,74
13_9,3255,9.6,74
13_9,6761,10.0,74
13_9,9246,8.8,74
13_9,485,10.0,74
13_9,3081,7.6,74
13_9,10484,8.8,74
13_9,3812,6.8,74
13_9,10748,8.0,74
13_9,4001,7.2,74
13_9,6908,6.8,74
13_10,4040,10.0,57
13_10,5462,10.0,57
13_10,11633,10.0,57
13_10,5981,9.6,57
13_10,8028,9.6,57
13_10,3999,9.6,57
13_10,6010,9.6,57
13_10,8774,9.2,57
13_10,8833,9.2,57
13_10,1203,10.0,57
13_10,9601,9.2,57
13_10,10002,10.0,57
13_10,4948,10.0,57
13_10,3722,7.6,57
13_10,875,10.0,57
13_10,11339,7.6,57
13_10,8307,9.2,57
13_10,11422,9.2,57
13_10,5274,9.6,57
13_10,5607,10.0,57
13_10,4205,10.0,57
13_10,10392,10.0,57
13_10,10870,10.0,57
13_10,3334,9.6,57
13_10,6826,9.6,57
13_10,12446,9.2,57
13_10,12547,8.4,57
13_10,7966,9.6,57
13_10,2919,9.6,57
13_10,3300,10.0,57
13_10,13538,10.0,57
13_10,4130,9.6,57
13_10,8212,9.6,57
13_10,2067,9.2,57
13_10,10951,8.0,57
13_10,4566,9.6,57
13_10,12614,9.6,57
13_10,4448,10.0,57
13_10,3994,9.6,57
13_10,2967,10.0,57
13_10,2603,9.2,57
13_10,3351,10.0,57
13_10,13639,10.0,57
13_10,7819,10.0,57
13_10,12523,10.0,57
13_10,5676,8.4,57
13_10,2797,8.4,57
13_10,8426,10.0,57
13_10,6786,10.0,57
13_10,565,9.6,57
13_10,13566,10.0,57
13_10,3774,10.0,57
13_10,2038,10.0,57
13_10,13748,10.0,57
13_10,5672,10.0,57
13_10,6786,10.0,57
13_10,10582,9.6,57
13_10,13640,9.2,57
13_10,732,10.0,57
13_10,5225,10.0,57
13_10,13668,10.0,57
13_10,2571,8.8,57
13_10,10242,9.6,57
13_10,13614,10.0,57
13_10,9919,6.4,57
13_10,8578,9.6,57
13_10,13606,10.0,57
13_10,8141,9.6,57
13_10,7991,8.0,57
13_10,4397,8.4,57
13_10,13696,8.4,57
13_10,4448,9.6,57
13_10,6292,10.0,57
13_10,13623,9.2,57
13_10,12073,10.0,57
13_10,11510,10.0,57
13_10,3360,10.0,57
13_10,4240,10.0,57
13_10,11041,10.0,57
13_10,9024,10.0,57
13_10,6565,10.0,57
13_10,6351,10.0,57
13_10,1838,10.0,57
13_10,12685,10.0,57
13_10,1501,10.0,57
13_10,775,10.0,57
13_10,9050,10.0,57
13_10,11450,8.4,57
13_10,1969,8.8,57
13_10,6509,10.0,57
13_10,5744,10.0,57
13_10,6097,10.0,57
13_10,7344,8.0,57
13_10,9563,10.0,57
13_10,606,7.6,57
13_10,9539,6.4,57
13_10,9133,10.0,57
13_10,12297,8.8,57
13_10,2551,8.0,57
13_10,3092,7.6,57
13_10,9478,10.0,57
13_10,11398,9.6,57
13_10,9544,8.8,57
13_10,11785,9.6,57
13_10,5384,10.0,57
13_10,251,9.6,57
13_10,4977,10.0,57
13_10,9513,10.0,57
13_10,8571,9.6,57
13_10,5791,10.0,57
13_10,4412,9.6,57
13_10,155,9.6,57
13_10,794,10.0,57
13_10,79,10.0,57
13_10,5192,10.0,57
13_10,7919,8.0,57
13_10,8485,10.0,57
13_10,4804,10.0,57
13_10,7148,10.0,57
13_10,5353,10.0,57
13_10,3226,10.0,57
13_10,13649,10.0,57
13_10,697,8.8,57
13_10,5254,10.0,57
13_10,4917,10.0,57
13_10,6096,10.0,57
13_10,250,10.0,57
13_10,11737,8.4,57
13_10,4798,10.0,57
13_10,9478,8.8,57
13_10,3216,10.0,57
13_10,12184,9.6,57
13_10,7827,7.2,57
13_10,5866,9.2,57
13_10,1748,8.8,57
13_10,2123,10.0,57
13_10,12127,9.6,57
13_10,4720,9.6,57
13_10,4241,6.8,57
13_10,3824,10.0,57
13_10,5424,9.6,57
13_10,5910,9.6,57
13_10,5780,9.6,57
13_10,86,10.0,57
13_10,4638,9.6,57
13_10,3216,10.0,57
13_10,3254,8.8,57
13_10,2268,8.8,57
13_10,9046,9.6,57
13_15,4557,8.8,58
13_15,2447,7.6,58
13_15,3144,9.6,58
13_15,10895,8.4,58
13_15,6096,10.0,58
13_15,3185,8.0,58
13_15,12708,6.8,58
13_15,5471,10.0,58
13_15,8929,10.0,58
13_15,6335,8.8,58
13_15,6098,9.2,58
13_15,7832,8.0,58
13_15,228,10.0,58
13_15,427,6.8,58
13_15,12048,7.2,58
13_15,12048,8.4,58
13_15,9048,9.2,58
13_15,10558,7.2,58
13_15,9239,10.0,58
13_15,12342,9.6,58
13_15,6272,8.0,58
13_15,12892,8.4,58
13_15,8791,10.0,58
13_15,9615,8.0,58
13_15,6430,8.8,58
13_15,8791,10.0,58
13_15,12706,9.2,58
13_15,9460,7.2,58
13_15,9000,8.8,58
13_15,12357,8.0,58
13_15,8726,8.0,58
13_15,5527,7.2,58
13_15,3251,7.2,58
13_15,6099,6.8,58
13_15,6579,8.8,58
13_15,1988,7.6,58
13_15,5121,7.6,58
13_15,8012,7.2,58
13_15,12340,10.0,58
13_15,7386,7.2,58
13_15,9428,8.4,58
13_15,8729,8.0,58
13_15,9226,8.8,58
13_15,3107,8.8,58
13_15,3107,8.8,58
13_15,9448,6.4,58
13_15,11850,7.6,58
13_15,9048,8.0,58
13_15,9638,7.6,58
13_15,8729,8.0,58
13_15,6096,10.0,58
13_15,7124,8.4,58
13_15,1548,7.2,58
13_15,3460,10.0,58
13_15,5356,10.0,58
13_15,9607,10.0,58
13_15,2721,10.0,58
13_15,545,8.0,58
13_15,10939,8.0,58
13_15,11251,8.7,58
13_15,1925,9.7,58
13_15,12285,8.4,58
13_15,8791,10.0,58
13_15,881,9.2,58
13_15,4909,9.2,58
13_15,4152,9.6,58
13_15,8796,10.0,58
13_15,9874,7.6,58
13_15,10076,9.6,58
13_15,8792,10.0,58
13_15,10771,6.8,58
13_15,5461,6.8,58
13_15,11370,10.0,58
13_15,12549,8.0,58
13_15,5847,6.8,58
13_15,5908,7.6,58
13_15,3222,7.6,58
13_15,11371,10.0,58
13_15,5444,7.6,58
13_15,7600,10.0,58
13_15,3923,7.6,58
13_15,12280,8.8,58
13_15,5986,10.0,58
13_15,7553,8.0,58
13_15,2303,8.4,58
13_15,6527,10.0,58
13_17,7054,8.8,59
13_17,1783,8.0,59
13_17,8587,10.0,59
13_17,6452,8.4,59
13_17,5457,8.0,59
13_17,12195,8.0,59
13_17,5458,8.0,59
13_17,11766,10.0,59
13_17,13463,9.6,59
13_17,1668,9.6,59
13_17,3526,10.0,59
13_17,6428,9.6,59
13_17,3526,10.0,59
13_17,4410,9.6,59
13_17,6518,8.8,59
13_17,2673,9.6,59
13_17,5195,6.8,59
13_17,4035,7.2,59
13_17,1259,6.4,59
13_17,7099,7.6,59
13_17,9828,8.4,59
13_17,2103,10.0,59
13_17,2866,8.8,59
13_17,4719,9.6,59
13_17,10419,9.6,59
13_17,5616,8.0,59
13_17,13247,7.6,59
13_17,9404,8.0,59
13_17,5686,9.6,59
13_17,5597,6.8,59
13_17,12417,8.4,59
13_17,3203,7.6,59
13_17,11382,8.4,59
13_17,9597,8.8,59
13_17,2661,10.0,59
13_17,10095,9.2,59
13_17,9601,9.6,59
13_17,9598,7.2,59
13_17,4604,8.4,59
13_17,10239,7.6,59
13_17,4602,10.0,59
13_17,3833,10.0,59
13_17,12535,9.6,59
13_17,11228,8.4,59
13_17,7744,9.2,59
13_17,3612,8.8,59
13_17,8884,9.6,59
13_17,2858,10.0,59
13_17,10433,9.6,59
13_17,10649,8.4,59
13_17,10401,10.0,59
13_17,1882,9.6,59
13_17,11754,10.0,59
13_17,3746,8.0,59
13_17,10627,9.2,59
13_17,3355,8.8,59
13_17,6764,9.2,59
13_17,10767,10.0,59
13_17,13595,10.0,59
13_17,12414,8.8,59
13_17,7945,10.0,59
13_17,11213,9.2,59
13_17,13085,8.8,59
13_17,2607,10.0,59
13_17,8056,9.2,59
13_17,5229,9.6,59
13_17,131,10.0,59
13_17,12366,7.6,59
13_17,11312,9.2,59
13_17,4526,8.4,59
13_17,4004,9.2,59
13_17,10390,8.4,59
13_17,5618,10.0,59
13_17,11148,10.0,59
13_17,6559,9.6,59
13_17,2451,10.0,59
13_17,10901,10.0,59
13_17,2721,9.2,59
13_17,384,10.0,59
13_17,9133,10.0,59
13_17,1334,7.6,59
13_17,1786,8.4,59
13_17,1609,10.0,59
13_17,1841,8.4,59
13_17,9002,9.6,59
13_17,11318,9.6,59
13_17,11318,9.6,59
13_17,6428,8.0,59
13_17,4811,8.8,59
13_17,12193,10.0,59
13_17,8982,9.6,59
13_17,6634,9.6,59
13_17,7118,6.8,59
13_17,9527,7.6,59
13_17,12193,10.0,59
13_17,13158,8.0,59
13_17,9024,6.8,59
13_17,6507,6.4,59
13_17,12738,6.8,59
13_17,4794,7.6,59
13_17,2671,8.0,59
13_17,5425,8.8,59
13_17,7342,7.2,59
13_17,13194,10.0,59
13_17,8791,9.2,59
13_17,2933,10.0,59
13_17,383,10.0,59
13_17,9256,6.4,59
13_17,4664,9.6,59
13_17,4661,10.0,59
13_17,6452,8.4,59
13_17,3814,10.0,59
13_17,2944,9.6,59
13_17,5876,9.2,59
13_17,1565,8.8,59
13_17,2902,10.0,59
13_17,9311,9.6,59
13_17,4130,9.2,59
13_18,6349,10.0,60
13_18,330,7.2,60
13_21,9450,10.0,61
13_21,7241,10.0,61
13_22,6703,7.2,62
13_22,8691,10.0,62
13_22,10766,10.0,62
13_22,1413,10.0,62
13_22,12708,10.0,62
13_22,10496,8.8,62
13_22,661,6.4,62
13_23,13524,9.6,63
13_24,12971,8.4,64
13_25,7209,6.8,65
13_25,7209,8.4,65
13_26,8394,10.0,66
13_26,12088,9.6,66
13_26,11686,8.8,66
13_26,3718,9.6,66
13_26,13744,8.0,66
13_26,5029,8.8,66
13_26,5026,8.8,66
13_26,7729,9.2,66
13_26,8073,9.2,66
13_26,5425,10.0,66
13_27,9578,10.0,67
13_27,675,10.0,67
13_27,6272,10.0,67
13_27,12818,7.2,67
13_27,9145,10.0,67
13_27,7378,8.4,67
13_27,6632,9.6,67
13_27,2005,6.4,67
13_27,2005,7.2,67
13_27,6331,10.0,67
13_27,11150,10.0,67
13_27,5500,9.6,67
13_27,375,10.0,67
13_27,775,8.0,67
13_27,9221,8.4,67
13_27,12978,9.2,67
13_27,9579,10.0,67
13_27,3066,10.0,67
13_27,5494,10.0,67
13_27,9820,10.0,67
13_27,8758,8.0,67
13_27,6353,10.0,67
13_27,6349,10.0,67
13_27,6525,8.8,67
13_27,3467,10.0,67
13_27,3185,10.0,67
13_27,9003,10.0,67
13_27,6495,10.0,67
13_27,6581,10.0,67
13_27,9237,10.0,67
13_27,5356,10.0,67
13_27,9046,10.0,67
13_27,835,10.0,67
13_27,7251,10.0,67
13_27,9243,10.0,67
13_27,6556,8.8,67
13_27,9193,10.0,67
13_27,5356,10.0,67
13_27,1857,9.2,67
13_27,9446,10.0,67
13_27,9004,9.6,67
13_27,10057,7.6,67
13_27,12895,10.0,67
13_27,9131,10.0,67
13_27,6678,10.0,67
13_27,290,9.2,67
13_27,6695,6.8,67
13_27,9558,10.0,67
13_27,3025,9.6,67
13_27,4924,10.0,67
13_27,9000,10.0,67
13_27,12009,10.0,67
13_27,1927,10.0,67
13_27,12209,10.0,67
13_27,4778,8.0,67
13_27,5360,10.0,67
13_27,5357,10.0,67
13_27,6579,10.0,67
13_27,12827,8.8,67
13_27,9198,10.0,67
13_27,6581,9.6,67
13_27,12722,10.0,67
13_27,5156,10.0,67
13_27,12781,9.6,67
13_27,6096,10.0,67
13_27,9525,6.8,67
13_27,9133,10.0,67
13_27,9159,8.0,67
13_27,3282,10.0,67
13_27,5358,7.2,67
13_27,3278,10.0,67
13_27,9859,10.0,67
13_27,3083,9.6,67
13_27,9166,9.2,67
13_27,9133,7.2,67
13_27,5356,10.0,67
13_27,9258,10.0,67
13_27,12198,8.4,67
13_27,4887,8.4,67
13_27,9581,10.0,67
13_27,5067,9.6,67
13_27,5357,10.0,67
13_27,5536,7.2,67
13_27,6098,10.0,67
13_27,3118,10.0,67
13_27,775,10.0,67
13_27,9218,10.0,67
13_27,7254,10.0,67
13_27,7253,10.0,67
13_27,7119,10.0,67
13_27,1994,9.6,67
13_27,6428,10.0,67
13_27,9090,10.0,67
13_27,1859,9.2,67
13_27,9048,10.0,67
13_27,4802,10.0,67
13_27,6602,7.6,67
13_27,9762,10.0,67
13_27,1221,10.0,67
13_27,13178,10.0,67
13_27,3759,8.4,67
13_27,3469,8.4,67
13_27,1945,10.0,67
13_27,9050,10.0,67
13_27,10059,7.2,67
13_27,13124,9.2,67
13_27,48,9.6,67
13_27,48,9.6,67
13_27,5212,9.6,67
13_27,9048,10.0,67
13_27,5402,8.0,67
13_27,6516,7.2,67
13_27,10047,10.0,67
13_27,10792,8.4,67
13_27,1286,9.2,67
13_27,12833,10.0,67
13_27,6581,10.0,67
13_27,11398,8.4,67
13_27,10050,9.6,67
13_27,3213,10.0,67
13_27,9164,8.8,67
13_27,9417,10.0,67
13_27,1131,9.2,67
13_27,3228,10.0,67
13_27,8973,10.0,67
13_27,13272,10.0,67
13_27,9184,9.6,67
13_27,6711,10.0,67
13_27,1954,9.6,67
13_27,9527,10.0,67
13_27,3144,10.0,67
13_27,10924,9.6,67
13_27,3181,9.2,67
13_27,9530,10.0,67
13_27,9002,10.0,67
13_27,2934,10.0,67
13_27,7455,10.0,67
13_27,9174,9.2,67
13_27,6955,9.6,67
13_27,963,9.6,67
13_27,9672,10.0,67
13_27,6606,8.4,67
13_27,7140,9.6,67
13_27,12340,10.0,67
13_27,7459,10.0,67
13_27,9131,10.0,67
13_27,9506,10.0,67
13_27,9462,9.6,67
13_27,5247,10.0,67
13_27,8953,10.0,67
13_27,5358,9.6,67
13_27,807,10.0,67
13_27,9020,8.4,67
13_27,5071,8.4,67
13_27,11445,10.0,67
13_27,2667,9.6,67
13_27,9258,10.0,67
13_27,13109,10.0,67
13_27,13182,8.4,67
13_27,8726,10.0,67
13_27,6602,10.0,67
13_27,3224,10.0,67
13_27,9926,8.0,67
13_27,6430,10.0,67
13_27,1710,10.0,67
13_27,9155,10.0,67
13_30,11873,9.2,69
13_30,2407,10.0,69
13_30,4887,9.2,69
13_30,13122,8.4,69
13_30,9576,8.4,69
13_30,290,6.8,69
13_30,2836,8.4,69
13_30,5742,10.0,69
13_30,9663,7.6,69
13_30,6588,10.0,69
13_30,9048,10.0,69
13_30,9578,8.8,69
13_30,3144,8.8,69
13_30,6582,8.8,69
13_30,9049,8.0,69
13_30,7169,10.0,69
13_30,7124,10.0,69
13_30,7195,10.0,69
13_30,9577,10.0,69
13_30,9955,9.6,69
13_30,6098,9.2,69
13_30,8674,10.0,69
13_30,3451,7.2,69
13_30,9532,6.8,69
13_30,9256,8.4,69
13_30,1953,8.4,69
13_30,1927,8.0,69
13_30,12083,8.8,69
13_30,9764,8.4,69
13_30,5554,10.0,69
13_30,9000,7.2,69
13_30,9772,10.0,69
13_30,11847,10.0,69
13_30,6582,8.4,69
13_30,6096,8.8,69
13_30,4887,6.8,69
13_30,2640,6.4,69
13_30,9842,7.6,69
13_30,8730,10.0,69
13_30,7370,9.6,69
13_30,7341,10.0,69
13_30,4889,8.8,69
13_30,10907,8.0,69
13_30,8241,6.8,69
13_30,9815,6.8,69
13_30,5010,10.0,69
13_30,6582,8.0,69
13_30,9990,10.0,69
