Hotel ID,Score,Reviewer_ID
20_2,10.0,Triin_9489.0_1.0
20_2,9.2,Nophawit_6791.0_1.0
20_2,10.0,June_4409.0_4.0
20_2,10.0,John_4285.0_1.0
20_2,10.0,kym_11876.0_1.0
20_2,10.0,Kiet_4857.0_1.0
20_2,10.0,Spencer_8447.0_1.0
20_2,9.2,Hop_3163.0_1.0
20_18,10.0,Chuleeporn_1293.0_1.0
20_18,10.0,Siwimol_8366.0_1.0
20_18,8.4,Lê_5534.0_3.0
20_18,10.0,Trà_9539.0_2.0
20_18,10.0,Trương_9563.0_1.0
20_18,7.2,Seen_8135.0_1.0
20_18,9.2,Tuấn_9688.0_3.0
20_18,8.8,Ngọc_6632.0_4.0
20_18,7.2,Thuỷ_9188.0_1.0
20_18,9.6,Dinh_1813.0_2.0
20_18,10.0,Hoàng_3181.0_1.0
20_18,8.8,Trung_9525.0_3.0
20_18,8.4,Diệp_1834.0_1.0
20_18,10.0,THI_8728.0_1.0
20_18,10.0,TAN_8691.0_2.0
20_18,10.0,Lê_5534.0_3.0
20_18,10.0,Ngọc_6632.0_3.0
20_18,8.8,Nguyên_6593.0_1.0
20_18,10.0,Nguyên_6591.0_1.0
20_18,9.2,Dieu_1794.0_1.0
20_18,10.0,Văn_10047.0_2.0
20_18,8.0,Dang_1609.0_1.0
20_18,10.0,Tuấn_9686.0_1.0
20_18,10.0,Phuong_7207.0_6.0
20_18,10.0,Huy_3244.0_1.0
20_18,9.2,Loc_5408.0_2.0
20_18,8.0,Đăng_13157.0_2.0
20_18,7.2,Tu_9607.0_3.0
20_18,10.0,họa_11537.0_1.0
20_18,10.0,Chu_1283.0_1.0
20_18,9.2,Mai_5742.0_2.0
20_18,8.4,Nhân_6692.0_3.0
20_18,9.6,Anh_380.0_3.0
20_18,8.4,Trân_9547.0_1.0
20_18,9.2,My_6238.0_2.0
20_18,7.2,Phú_7232.0_1.0
20_18,10.0,Đình_13151.0_1.0
20_18,9.6,Vũ_10061.0_4.0
20_18,8.8,Hiền_3066.0_1.0
20_18,10.0,Chiến_1221.0_1.0
20_18,10.0,NGO_6329.0_1.0
20_18,10.0,Hà_3405.0_1.0
20_18,10.0,Truong_9530.0_1.0
20_18,8.8,Tuan_9619.0_2.0
20_18,8.0,Vũ_10061.0_3.0
20_18,8.8,Huyền_3264.0_1.0
20_18,10.0,Phạm_7251.0_2.0
20_18,7.2,Nguyễn_6602.0_11.0
20_18,10.0,THỊ_8756.0_1.0
20_18,7.6,Chan_1060.0_1.0
20_18,8.0,nguyen_12193.0_1.0
20_18,9.6,Ngọc_6636.0_1.0
20_18,10.0,Ngọc_6632.0_1.0
20_18,6.8,Giang_2460.0_1.0
20_18,10.0,Dinh_1813.0_1.0
20_18,10.0,hào_11533.0_1.0
20_18,10.0,Lê_5538.0_2.0
20_18,10.0,Yến_10792.0_3.0
20_18,10.0,YE44-Võ_10328.0_1.0
20_18,10.0,Thoa_9095.0_1.0
20_18,10.0,Đỗ_13193.0_1.0
20_18,9.6,Nguyễn_6602.0_9.0
20_18,10.0,Trang_9462.0_4.0
20_18,10.0,Long_5426.0_2.0
20_18,10.0,Lieu_5304.0_1.0
20_18,9.6,Ngan_6516.0_1.0
20_18,10.0,huy_11439.0_1.0
20_18,8.4,Nguyen_6583.0_1.0
20_18,10.0,Yeens_10549.0_1.0
20_18,9.2,Evan_2243.0_2.0
20_18,10.0,Ninh_6771.0_1.0
20_18,8.0,Hoài_3175.0_2.0
20_18,8.4,Eshana_2183.0_1.0
20_18,9.2,Chante_1090.0_1.0
20_18,8.0,D_1439.0_1.0
20_18,8.8,May_5926.0_1.0
20_18,9.6,Jason_4020.0_1.0
20_18,9.6,Kim_4891.0_3.0
20_18,6.4,Mai_5746.0_2.0
20_18,9.6,Jess_4107.0_1.0
20_18,9.6,Tatiana_8948.0_1.0
20_18,9.2,Đỗ_13195.0_1.0
20_18,10.0,Tran_9447.0_1.0
20_18,10.0,Norzairunida_6799.0_1.0
20_18,10.0,Soudathip_8431.0_1.0
20_18,9.2,Kim_4888.0_1.0
20_18,8.0,Tien_9288.0_1.0
20_18,10.0,Ngoc_6563.0_1.0
20_18,10.0,Kenneth_4722.0_1.0
20_18,9.6,Nguyen_6569.0_1.0
20_18,9.2,MAI_5579.0_1.0
20_18,8.0,VINH_9844.0_1.0
20_18,10.0,Roberto_7618.0_1.0
20_18,7.6,Melvin_5959.0_1.0
20_18,9.2,우석_13535.0_1.0
20_18,10.0,Bulakorn_779.0_1.0
20_18,8.4,Waranya_10148.0_1.0
20_18,9.6,Chompunoot_1234.0_1.0
20_18,6.8,VISANOU_9845.0_1.0
20_18,8.8,patchara_12267.0_1.0
20_18,10.0,Supansa_8598.0_1.0
20_18,10.0,จิรัฐิติกาล_13235.0_1.0
20_18,10.0,BORIMAT_570.0_1.0
20_18,10.0,Sergei_8191.0_1.0
20_18,9.2,Kseniia_4982.0_1.0
20_18,9.2,huzailing_11447.0_1.0
20_18,10.0,Nhi_6656.0_1.0
20_18,9.6,Dat_1690.0_3.0
20_18,9.2,REJANE_7472.0_1.0
20_18,8.8,REJANE_7472.0_2.0
20_28,10.0,Nguyen_6581.0_8.0
20_28,9.2,Đông_13155.0_1.0
20_28,9.6,Dương_2003.0_1.0
20_28,9.6,NGÂN_6368.0_1.0
20_28,9.6,Ngoc_6559.0_1.0
20_28,10.0,thanhhai_12692.0_1.0
20_28,8.0,Thành_9197.0_1.0
20_28,10.0,Dong_1889.0_1.0
20_28,9.6,Vân_10031.0_4.0
20_28,7.6,Ly_5501.0_1.0
20_28,10.0,Nghi_6526.0_1.0
20_28,10.0,Tài_9710.0_1.0
20_28,7.6,Bao_606.0_4.0
20_28,10.0,thanhhai_12693.0_1.0
20_28,9.6,Minh_6096.0_14.0
20_28,9.2,Hang_2904.0_1.0
20_28,8.8,TAN_8691.0_1.0
20_28,9.6,Thi_9046.0_5.0
20_28,8.4,HANA_2581.0_1.0
20_28,10.0,Sunjeong_8588.0_1.0
20_28,8.8,seunghui_12477.0_1.0
20_28,9.2,seung_12472.0_2.0
20_28,9.2,Boram_734.0_1.0
20_28,9.6,Hee_2971.0_1.0
20_28,7.6,JEONG_3688.0_1.0
20_28,9.6,jaehee_11582.0_1.0
20_28,9.2,kang_11780.0_1.0
20_28,8.4,JUNHYUK_3898.0_1.0
20_28,6.8,EUNJI_2049.0_2.0
20_28,10.0,다희_13328.0_1.0
20_28,8.4,봉수_13411.0_1.0
20_28,6.4,WooSeong_10233.0_1.0
20_28,6.4,SungGyeol_8566.0_1.0
20_28,9.6,JUNG_3866.0_2.0
20_28,10.0,Hyunmi_3387.0_1.0
20_28,10.0,Галина_13215.0_1.0
20_28,9.6,Regina_7548.0_1.0
20_28,8.8,Pavel_7058.0_1.0
21_5,10.0,Viết_9973.0_1.0
21_8,10.0,Suyeon_8616.0_1.0
21_8,10.0,phu_12302.0_1.0
21_8,10.0,LÊ_5522.0_1.0
21_8,10.0,muhamad_12131.0_1.0
21_8,10.0,Bình_809.0_1.0
21_8,9.2,Duy_1963.0_3.0
21_8,10.0,minh_12082.0_1.0
21_8,10.0,Tùng_9740.0_3.0
21_8,9.2,THANH_8716.0_1.0
21_8,10.0,Ngân_6616.0_1.0
21_8,9.2,Trần_9578.0_5.0
21_8,8.8,CHI_882.0_1.0
21_8,7.6,Truc_9514.0_1.0
21_8,10.0,thi_12708.0_2.0
21_8,10.0,Thư_9226.0_4.0
21_8,10.0,NGUYỄN_6363.0_4.0
21_8,10.0,Trâm_9545.0_1.0
21_8,9.2,Emi_2141.0_1.0
21_8,9.2,Nguyen_6580.0_1.0
21_8,10.0,Bình_810.0_1.0
21_8,9.2,Uyên_9824.0_1.0
21_8,9.2,Uyên_9824.0_2.0
21_8,6.8,Hoàng_3181.0_5.0
21_8,8.4,Thach_8975.0_1.0
21_8,7.6,Vinh_9953.0_2.0
21_8,10.0,My_6238.0_3.0
21_8,10.0,Nguyễn_6606.0_2.0
21_8,7.6,Lam_5156.0_2.0
21_8,10.0,mai_12010.0_2.0
21_8,6.4,Thi_9048.0_4.0
21_8,9.6,Trang_9460.0_3.0
21_8,10.0,NGUYEN_6351.0_1.0
21_8,8.8,Thi_9048.0_3.0
21_8,10.0,Huyền_3266.0_1.0
21_8,8.0,Yến_10790.0_2.0
21_8,8.4,Nam_6430.0_5.0
21_8,8.4,nguyen_12194.0_1.0
21_8,10.0,Phuong_7207.0_2.0
21_8,10.0,Anh_384.0_2.0
21_8,10.0,Phan_7124.0_3.0
21_8,9.6,pham_12286.0_1.0
21_8,10.0,mai_12007.0_1.0
21_8,10.0,Belac_638.0_1.0
21_8,6.8,Trình_9552.0_1.0
21_8,7.2,Nhimm_6663.0_1.0
21_8,8.0,Thanh_9000.0_6.0
21_8,9.6,Trang_9460.0_4.0
21_8,10.0,Anh_382.0_1.0
21_8,10.0,Thuan_9147.0_1.0
21_8,10.0,Christian_1258.0_1.0
21_8,10.0,Danh_1616.0_2.0
21_8,7.6,Ha_2838.0_1.0
21_8,10.0,Nguyễn_6606.0_4.0
21_8,9.2,Thanh_9004.0_3.0
21_8,9.6,Long_5427.0_3.0
21_8,10.0,Huy_3240.0_6.0
21_8,10.0,Bui_775.0_1.0
21_8,9.2,Tùng_9740.0_2.0
21_8,10.0,Thanh_9001.0_1.0
21_8,10.0,Đăng_13159.0_1.0
21_8,10.0,Dinh_1814.0_3.0
21_8,10.0,Huyền_3268.0_1.0
21_8,7.2,thi_12707.0_1.0
21_8,10.0,Quân_7436.0_1.0
21_8,10.0,Phụng_7263.0_1.0
21_8,10.0,nan_nan_nan
21_8,10.0,Trần_9581.0_3.0
21_8,6.4,Hải_3452.0_1.0
21_8,10.0,Huynh_3257.0_1.0
21_8,10.0,Huynh_3257.0_2.0
21_8,9.2,Huynh_3257.0_3.0
21_8,8.8,Tuan_9617.0_1.0
21_8,6.8,Kien_4851.0_1.0
21_8,8.0,Tuan_9615.0_2.0
21_8,10.0,Quỳnh_7455.0_1.0
21_8,10.0,Tuấn_9686.0_1.0
21_8,10.0,HAI_2567.0_1.0
21_8,10.0,Minh_6098.0_3.0
21_8,9.6,Thư_9224.0_1.0
21_8,9.6,Thi_9048.0_2.0
21_8,8.0,Nguyễn_6606.0_1.0
21_8,7.6,Nguyễn_6606.0_2.0
21_8,7.2,Vu_10004.0_1.0
21_8,7.6,Kim_4890.0_1.0
21_8,10.0,Quang_7375.0_1.0
21_8,9.2,Phan_7124.0_1.0
21_8,7.6,Loc_5408.0_1.0
21_8,10.0,Phuong_7209.0_1.0
21_8,8.8,Quỳnh_7457.0_1.0
21_8,8.0,Ngoc_6557.0_1.0
21_8,8.4,Toan_9358.0_1.0
21_8,8.0,Còm_1424.0_1.0
21_8,8.0,Thanh_9000.0_1.0
21_8,8.8,Quỳnh_7455.0_1.0
21_8,10.0,Stephen_8474.0_1.0
21_8,10.0,Murshid_6231.0_1.0
21_8,10.0,Phuoc_7196.0_1.0
21_8,10.0,Stephen_8474.0_2.0
21_8,8.4,Lilia_5312.0_1.0
21_8,8.0,may_12029.0_1.0
21_8,8.8,Vu_10005.0_1.0
21_8,8.4,ARan_64.0_2.0
21_8,8.0,Hung_3216.0_2.0
21_8,9.6,Khánh_4822.0_2.0
21_8,9.6,Kendon_4715.0_1.0
21_8,10.0,Luu_5488.0_1.0
21_8,10.0,Iveta_3600.0_1.0
21_8,10.0,HANBIT_2582.0_1.0
21_8,10.0,Stephen_8474.0_1.0
21_8,9.6,Tommy_9383.0_2.0
21_8,8.4,Ivan_3596.0_2.0
21_8,8.4,THANH_8713.0_1.0
21_8,8.4,KTLA_4553.0_1.0
21_8,8.8,Richard_7573.0_2.0
21_8,10.0,Hanh_2913.0_4.0
21_8,8.4,Dominic_1872.0_1.0
21_8,9.6,Belle_642.0_2.0
21_8,8.8,Stephen_8468.0_1.0
21_8,8.8,Kwee_5001.0_1.0
21_8,10.0,Romeo_7650.0_1.0
21_8,9.2,Dejan_1742.0_1.0
21_8,8.8,Andreas_326.0_1.0
21_8,6.8,edward_11195.0_1.0
21_8,8.0,barron_10928.0_1.0
21_8,10.0,Hoa_3092.0_2.0
21_8,6.4,Paula_7051.0_1.0
21_8,10.0,Stephen_8474.0_3.0
21_8,10.0,Stephen_8474.0_2.0
21_8,8.0,may_12028.0_1.0
21_8,8.0,Linh_5358.0_5.0
21_8,7.6,An_295.0_1.0
21_8,6.8,Peggy_7067.0_1.0
21_8,10.0,Vijay_9935.0_1.0
21_8,10.0,Ha_2830.0_1.0
21_8,7.6,JUNHEE_3893.0_1.0
21_8,9.6,Vannie_9890.0_1.0
21_8,7.6,hiroshi_11376.0_1.0
21_8,7.2,Achara_96.0_1.0
21_8,9.2,Konrad_4951.0_1.0
21_8,8.0,Wen_10165.0_1.0
21_8,9.2,Mohd_6181.0_1.0
21_8,6.4,TAIWON_8676.0_1.0
21_8,10.0,Chian_1188.0_1.0
21_8,8.8,LEH_5084.0_1.0
21_8,9.6,Jinwoo_4223.0_1.0
21_8,9.6,Wai_10127.0_1.0
21_8,10.0,Serap_8186.0_1.0
21_8,9.6,Wayne_10155.0_1.0
21_8,10.0,Nan_6439.0_1.0
21_8,8.4,CHUN_930.0_1.0
21_8,10.0,Kevin_4742.0_1.0
21_8,9.6,Olivia_6879.0_1.0
21_8,10.0,Jihee_4164.0_1.0
21_8,8.0,ASHLEY_66.0_1.0
21_8,10.0,Ana_300.0_1.0
21_8,10.0,Wee_10158.0_1.0
21_8,9.2,Yeong_10583.0_1.0
21_8,8.0,Paul_7040.0_1.0
21_8,10.0,shermin_12492.0_1.0
21_8,10.0,LIEW_5102.0_1.0
21_8,6.8,Pey_7108.0_1.0
21_8,10.0,Nuno_6804.0_1.0
21_8,8.8,ng_12172.0_1.0
21_8,10.0,Daniels_1646.0_1.0
21_8,10.0,PooiKit_7295.0_1.0
21_8,10.0,Loh_5412.0_2.0
21_8,10.0,Suk_8539.0_1.0
21_8,7.6,Mark_5857.0_1.0
21_8,9.2,Kim_4889.0_2.0
21_8,10.0,Jean_4036.0_1.0
21_8,7.2,Tanya_8935.0_1.0
21_8,8.8,Chye_1319.0_1.0
21_8,9.2,phillip_12295.0_1.0
21_8,10.0,EUNYOUNG_2072.0_1.0
21_8,7.6,tan_12667.0_1.0
21_8,8.0,tan_12667.0_2.0
21_8,8.8,limei_11954.0_1.0
21_8,8.8,YUAN_10472.0_1.0
21_8,10.0,Bee_634.0_1.0
21_8,9.2,EUNJOO_2052.0_1.0
21_8,8.8,Pui_7321.0_1.0
21_8,8.8,Emesh_2140.0_1.0
21_8,8.4,john_11708.0_1.0
21_8,6.8,Huong_3228.0_1.0
21_8,10.0,Douglas_1911.0_1.0
21_8,9.2,Khong_4801.0_1.0
21_8,10.0,Chau_1115.0_1.0
21_8,8.0,Tik_9302.0_1.0
21_8,9.2,Julie_4393.0_1.0
21_8,6.8,ooi_12251.0_1.0
21_8,10.0,yoon_13011.0_1.0
21_8,10.0,Yubi_10715.0_1.0
21_8,10.0,Brent_749.0_1.0
21_8,6.8,Michael_6009.0_1.0
21_8,8.0,Pei_7072.0_1.0
21_8,7.6,Frederic_2327.0_1.0
21_8,9.2,Palmer_6989.0_1.0
21_8,9.6,Yue_10718.0_1.0
21_8,10.0,Ruoqiong_7684.0_1.0
21_8,8.0,Uyen_9817.0_1.0
21_8,9.2,CHI_883.0_1.0
21_8,10.0,Kwan_4994.0_1.0
21_27,10.0,Viet_9931.0_1.0
21_27,10.0,Thanh_9002.0_3.0
21_27,10.0,tran_12778.0_1.0
21_27,9.6,Lam_5154.0_1.0
21_27,6.8,Kiet_4859.0_1.0
21_27,9.2,Thảo_9239.0_1.0
21_27,8.8,Ngân_6617.0_1.0
21_27,9.2,Nguyễn_6602.0_14.0
21_27,10.0,Hung_3218.0_1.0
21_27,10.0,quỳnh_12360.0_1.0
21_27,10.0,Ly_5499.0_1.0
21_27,8.8,Ann_397.0_1.0
21_27,9.6,Hùng_3421.0_1.0
21_27,9.6,Star_8453.0_1.0
21_27,10.0,Hà_3403.0_1.0
21_27,10.0,HAI_2566.0_1.0
21_27,9.2,Thu_9131.0_2.0
21_27,10.0,Hoa_3092.0_1.0
21_27,9.6,Linh_5358.0_2.0
21_27,9.2,Ngan_6515.0_2.0
21_27,10.0,Ngọc_6632.0_5.0
21_27,10.0,Đình_13151.0_2.0
21_27,9.6,Tiên_9335.0_1.0
21_27,10.0,Tấn_9760.0_1.0
21_27,7.2,my_12137.0_1.0
21_27,10.0,Thằng_9249.0_1.0
21_27,7.2,Đông_13155.0_1.0
21_27,10.0,Thanh_9000.0_3.0
21_27,10.0,Yến_10790.0_1.0
21_27,10.0,Cảnh_1435.0_1.0
21_27,10.0,Trinh_9496.0_1.0
21_27,10.0,Nguyên_6591.0_1.0
21_27,8.0,Nghiem_6534.0_1.0
21_27,10.0,Quoc_7398.0_1.0
21_27,10.0,hoa_11385.0_3.0
21_27,10.0,Hoa_3092.0_2.0
21_27,10.0,Băng_826.0_1.0
21_27,10.0,nguyen_12193.0_5.0
21_27,10.0,HOÀ_2704.0_1.0
21_27,10.0,hình_11534.0_1.0
21_27,9.2,Thanh_9001.0_1.0
21_27,9.2,Thanh_9001.0_2.0
21_27,10.0,Đông_13155.0_1.0
21_27,7.2,Phan_7124.0_2.0
21_27,10.0,vũ_12895.0_1.0
21_27,8.0,Huy_3240.0_4.0
21_27,8.0,Lyn_5510.0_3.0
21_27,9.2,Thai_8984.0_1.0
21_27,10.0,LÂM_5519.0_2.0
21_27,8.8,Ngan_6515.0_1.0
21_27,10.0,Dũng_1994.0_1.0
21_27,8.8,Vinh_9957.0_1.0
21_27,9.6,Thi_9046.0_6.0
21_27,9.6,Truong_9530.0_2.0
21_27,9.2,N_6288.0_1.0
21_27,9.6,Ngoc_6557.0_3.0
21_27,10.0,Khánh_4822.0_2.0
21_27,8.4,Hoàng_3181.0_4.0
21_27,10.0,Thủy_9273.0_1.0
21_27,9.6,Ngoc_6557.0_4.0
21_27,10.0,thái_12739.0_1.0
21_27,10.0,Hưng_3425.0_1.0
21_27,10.0,DANG_1467.0_1.0
21_27,8.0,lily_11950.0_1.0
21_27,8.4,ANH_46.0_1.0
21_27,10.0,Đoàn_13133.0_1.0
21_27,9.6,Tấn_9760.0_2.0
21_27,9.6,Nhi_6656.0_4.0
21_27,8.8,Đạt_13170.0_1.0
21_27,9.2,Phượng_7247.0_1.0
21_27,6.4,Cuong_1415.0_1.0
21_27,9.6,Ninh_6772.0_1.0
21_27,9.6,Yến_10790.0_1.0
21_27,10.0,tran_12775.0_1.0
21_27,10.0,Phương_7237.0_2.0
21_27,10.0,Tài_9707.0_1.0
21_27,10.0,Tài_9707.0_2.0
21_27,8.4,Thu_9133.0_1.0
21_27,7.6,Nguyệt_6609.0_1.0
21_27,10.0,Kha_4756.0_1.0
21_27,10.0,Phương_7237.0_3.0
21_27,10.0,Nguyễn_6602.0_3.0
21_27,7.6,Minh_6097.0_2.0
21_27,10.0,ZU_10810.0_1.0
21_27,10.0,Vân_10029.0_2.0
21_27,9.6,Toan_9358.0_2.0
21_27,9.2,Vy_10016.0_2.0
21_27,10.0,Minh_6096.0_5.0
21_27,9.2,Thoa_9096.0_1.0
21_27,10.0,Thanh_9000.0_7.0
21_27,8.8,Anh_380.0_3.0
21_27,10.0,Sỹ_8653.0_1.0
21_27,10.0,Nguyen_6581.0_8.0
21_27,8.4,Tuyền_9675.0_1.0
21_27,10.0,THI_8726.0_1.0
21_27,7.2,TIEN_8762.0_1.0
21_27,8.0,duc_11169.0_1.0
21_27,9.6,PHAM_6931.0_1.0
21_27,10.0,Lê_5538.0_1.0
21_27,8.4,Hoàn_3178.0_1.0
21_27,10.0,Trinh_9495.0_1.0
21_27,9.2,Thu_9133.0_5.0
21_27,10.0,Thach_8974.0_1.0
21_27,9.2,Hien_3023.0_1.0
21_27,10.0,Nguyễn_6602.0_8.0
21_27,8.4,Đạt_13169.0_1.0
21_27,10.0,Kim_4891.0_1.0
21_27,9.6,Thi_9047.0_1.0
21_27,7.6,Hoang_3115.0_2.0
21_27,10.0,Nguyen_6579.0_3.0
21_27,8.4,thái_12739.0_1.0
21_27,6.8,Định_13182.0_1.0
21_27,10.0,Vân_10031.0_2.0
21_27,10.0,Ngô_6625.0_1.0
21_27,10.0,Nguyen_6579.0_2.0
21_27,10.0,Đoàn_13134.0_1.0
21_27,10.0,Tú_9743.0_1.0
21_27,10.0,Trương_9564.0_1.0
21_27,10.0,Tú_9743.0_2.0
21_27,7.2,Ngọc_6634.0_1.0
21_27,9.6,VAN_9833.0_1.0
21_27,9.2,Ngô_6624.0_1.0
21_27,8.0,Anthony_429.0_1.0
21_27,6.8,TANG_8696.0_1.0
21_27,9.2,Long_5429.0_1.0
21_27,10.0,Nguyễn_6607.0_1.0
21_27,10.0,Lily_5318.0_1.0
21_27,8.8,Đoan_13132.0_1.0
21_27,10.0,Tun_9634.0_1.0
21_27,7.6,Phạm_7253.0_1.0
21_27,10.0,Mina_6081.0_2.0
21_27,8.8,TAI_8673.0_1.0
21_27,7.6,Hoàng_3181.0_1.0
21_27,9.6,Ly_5503.0_1.0
21_27,10.0,Minh_6096.0_3.0
21_27,10.0,Minh_6096.0_1.0
21_27,9.2,Thoai_9099.0_1.0
21_27,8.8,Taiji_8894.0_1.0
21_27,10.0,Huy_3242.0_1.0
21_27,10.0,Taiji_8895.0_1.0
21_27,8.4,Han_2890.0_1.0
21_27,10.0,Vuong_10012.0_1.0
21_27,10.0,Duân_1980.0_1.0
21_27,8.4,Thị_9257.0_1.0
21_27,8.8,Phuong_7205.0_1.0
21_27,10.0,Frederic_2326.0_1.0
21_27,9.2,Paul_7046.0_1.0
21_27,9.2,Alexander_215.0_1.0
21_27,8.0,Silvano_8327.0_1.0
21_27,9.6,Grigory_2518.0_1.0
21_27,9.2,Pouya_7300.0_1.0
21_27,9.6,Stephen_8471.0_1.0
21_27,8.8,Sany_8085.0_1.0
21_27,9.2,Hiroshi_3051.0_1.0
21_27,8.0,Van_9871.0_1.0
21_27,10.0,Courtney_1398.0_1.0
21_27,9.6,Chau_1113.0_1.0
21_27,8.0,Minh_6096.0_9.0
21_27,8.0,Pham_7117.0_1.0
21_27,9.2,Florian_2297.0_1.0
21_27,10.0,Viet_9926.0_2.0
21_27,10.0,Anna_403.0_1.0
21_27,8.0,Waraphorn_10149.0_1.0
21_27,6.8,sang_12394.0_1.0
21_27,9.6,sang_12391.0_1.0
21_27,10.0,Muhammad_6216.0_1.0
21_27,9.6,todd_12765.0_1.0
21_27,10.0,Wim_10199.0_1.0
21_27,9.2,Dinh_1814.0_1.0
21_27,10.0,Đoàn_13134.0_1.0
21_27,7.2,Neil_6489.0_1.0
21_27,9.6,Nina_6765.0_1.0
21_27,10.0,Đoàn_13134.0_2.0
21_27,8.0,Aunnop_513.0_1.0
21_27,8.8,Benson_657.0_2.0
21_27,9.2,Benson_657.0_3.0
21_27,8.4,Francis_2313.0_1.0
21_27,9.2,Nhat_6653.0_1.0
21_27,6.4,LE_5068.0_4.0
21_27,9.2,Tin_9316.0_1.0
21_27,6.4,Do_1855.0_1.0
21_27,10.0,Jennifer_4063.0_1.0
21_27,6.8,Tomislav_9380.0_1.0
21_27,7.6,TIM_8763.0_1.0
21_27,7.2,Truc_9513.0_1.0
21_27,7.6,Waldemar_10134.0_1.0
21_27,10.0,Nguyễn_6602.0_4.0
21_27,8.4,Marius_5842.0_1.0
21_27,6.4,hiroshi_11376.0_1.0
21_27,10.0,Kyung_5032.0_1.0
21_27,9.2,HEE_2611.0_1.0
21_27,7.2,철규_13692.0_1.0
21_27,9.2,HYUNJI_2808.0_1.0
21_27,9.2,Daliia_1590.0_1.0
21_27,8.8,MAKSIM_5582.0_1.0
21_27,10.0,kingkk_11839.0_1.0
21_27,10.0,Aleksei_182.0_1.0
21_27,10.0,Anatolii_311.0_2.0
21_27,10.0,Ivan_3596.0_1.0
21_27,8.4,Hiếu_3063.0_1.0
21_27,9.6,Nadezhda_6407.0_1.0
22_1,10.0,Hoàng_3184.0_1.0
22_1,9.6,DUNG_1550.0_1.0
22_1,9.6,Lien_5296.0_1.0
22_1,10.0,Trinh_9496.0_2.0
22_1,8.0,Vân_10031.0_1.0
22_1,10.0,Phuong_7207.0_7.0
22_1,8.4,Thảo_9235.0_1.0
22_1,8.8,Hanh_2913.0_2.0
22_1,10.0,Thảo_9235.0_2.0
22_1,9.6,Dung_1940.0_1.0
22_1,8.8,Nguyễn_6606.0_2.0
22_1,9.6,Tùng_9740.0_4.0
22_1,8.8,THI_8728.0_1.0
22_1,9.6,Thuy_9164.0_2.0
22_1,10.0,Stephen_8471.0_1.0
22_1,6.4,Thanh_9002.0_8.0
22_1,8.4,Nguyễn_6605.0_6.0
22_1,10.0,TRAN_8791.0_1.0
22_1,8.8,Hanh_2913.0_3.0
22_1,6.8,Nick_6731.0_1.0
22_1,10.0,Thi_9050.0_2.0
22_1,10.0,Hà_3405.0_1.0
22_1,10.0,hien_11366.0_1.0
22_1,10.0,hien_11366.0_2.0
22_1,6.8,Ngoc_6559.0_1.0
22_1,8.0,Thi_9050.0_1.0
22_1,6.4,Thuy_9166.0_1.0
22_1,8.0,Hoang_3114.0_1.0
22_1,9.2,Viet_9929.0_1.0
22_1,7.6,Thuy_9167.0_2.0
22_1,8.0,BICH_544.0_1.0
22_1,8.8,Trong_9504.0_1.0
22_1,9.2,Nguyen_6581.0_1.0
22_1,7.6,Chuong_1310.0_1.0
22_1,7.3,BICH_544.0_1.0
22_1,10.0,Marat_5797.0_1.0
22_1,10.0,Marco_5804.0_1.0
22_1,10.0,Daniel_1623.0_1.0
22_1,10.0,Marat_5797.0_2.0
22_1,9.6,Dao_1654.0_1.0
22_1,10.0,Daniel_1623.0_1.0
22_1,8.0,Kim_4887.0_4.0
22_1,9.2,Thanh_9002.0_2.0
22_1,10.0,Leslie_5268.0_3.0
22_1,10.0,Marek_5810.0_1.0
22_1,8.8,Judy_4369.0_1.0
22_1,7.2,Deane_1729.0_1.0
22_1,10.0,Minkyung_6132.0_2.0
22_1,9.6,Davemma_1696.0_1.0
22_1,7.6,Judy_4369.0_2.0
22_1,9.6,Jude_4364.0_1.0
22_1,9.2,Ekaterina_2098.0_2.0
22_1,10.0,Yves_10785.0_1.0
22_1,8.0,Tam_8904.0_1.0
22_1,8.4,Ong_6887.0_1.0
22_1,8.0,Ezio_2253.0_1.0
22_1,6.8,FU-CHENG_2259.0_1.0
22_1,8.0,Rangsan_7518.0_2.0
22_1,10.0,Heung_3010.0_1.0
22_1,10.0,Hong_3148.0_1.0
22_1,8.4,Chung_1306.0_1.0
22_1,9.2,YUANLU_10473.0_1.0
22_1,8.0,LEE_5083.0_1.0
22_1,8.8,Tony_9394.0_1.0
22_1,8.4,Kochih_4940.0_1.0
22_1,10.0,EUNHEE_2042.0_1.0
22_1,8.8,XIN_10252.0_1.0
22_1,8.4,Hieu_3037.0_1.0
22_1,8.4,XIN_10252.0_1.0
22_1,10.0,trung_12793.0_1.0
22_1,10.0,trung_12793.0_2.0
22_1,9.2,DON_1514.0_2.0
22_1,10.0,Tony_9396.0_1.0
22_1,6.8,Pui_7321.0_1.0
22_1,8.0,JUICHI_3854.0_1.0
22_1,8.0,SHIGEO_7835.0_1.0
22_1,7.2,Yuen_10720.0_2.0
22_1,8.4,Chiu_1218.0_1.0
22_1,8.8,liudan_11968.0_1.0
22_1,9.2,Glenn_2489.0_1.0
22_1,7.6,Christopher_1276.0_1.0
22_1,10.0,Yun_10756.0_1.0
22_1,8.0,wen_12918.0_1.0
22_1,10.0,Xiaoyue_10277.0_1.0
22_1,10.0,Qiang_7361.0_1.0
22_1,10.0,qingchao_12336.0_1.0
22_1,9.6,CHUN_931.0_1.0
